area;year_op;conversion_tech;max_yearly_production;max_daily_production;power_capacity_max;power_capacity_min;fixed_cost;variable_cost;must_run
BA;2050;norway_imports;;;0.0;;980.0;;0.7
BA;2030;dsr_1;;;0.0;;;;
BA;2035;dsr_1;;;0.0;;;;
BA;2040;dsr_1;;;0.0;;;;
BA;2050;dsr_1;;;0.0;;;;
BA;2030;dsr_2;;;0.0;;;;
BA;2035;dsr_2;;;0.0;;;;
BA;2040;dsr_2;;;0.0;;;;
BA;2050;dsr_2;;;0.0;;;;
BA;2030;dsr_3;;;0.0;;;;
BA;2035;dsr_3;;;0.0;;;;
BA;2040;dsr_3;;;0.0;;;;
BA;2050;dsr_3;;;0.0;;;;
BA;2030;dsr_4;;;0.0;;;;
BA;2035;dsr_4;;;0.0;;;;
BA;2040;dsr_4;;;0.0;;;;
BA;2050;dsr_4;;;0.0;;;;
BA;2030;dsr_5;;;0.0;;;;
BA;2035;dsr_5;;;0.0;;;;
BA;2040;dsr_5;;;0.0;;;;
BA;2050;dsr_5;;;0.0;;;;
BA;2030;dsr_6;;;0.0;;;;
BA;2035;dsr_6;;;0.0;;;;
BA;2040;dsr_6;;;0.0;;;;
BA;2050;dsr_6;;;0.0;;;;
BA;2030;dsr_7;;;0.0;;;;
BA;2035;dsr_7;;;0.0;;;;
BA;2040;dsr_7;;;0.0;;;;
BA;2050;dsr_7;;;0.0;;;;
BA;2030;dsr_8;;;0.0;;;;
BA;2035;dsr_8;;;0.0;;;;
BA;2040;dsr_8;;;0.0;;;;
BA;2050;dsr_8;;;0.0;;;;
BA;2030;dsr_9;;;0.0;;;;
BA;2035;dsr_9;;;0.0;;;;
BA;2040;dsr_9;;;0.0;;;;
BA;2050;dsr_9;;;0.0;;;;
BA;2030;dsr_10;;;0.0;;;;
BA;2035;dsr_10;;;0.0;;;;
BA;2040;dsr_10;;;0.0;;;;
BA;2050;dsr_10;;;0.0;;;;
BE;2030;electrolysis_2030;;;0.0;;53200.0;0.0;0.0
BE;2035;electrolysis_2030;;;0.0;;53200.0;0.0;0.0
BE;2040;electrolysis_2030;;;0.0;;53200.0;0.0;0.0
BE;2050;electrolysis_2030;;;0.0;;53200.0;0.0;0.0
BE;2030;electrolysis_2035;;;0.0;;47600.0;0.0;0.0
BE;2035;electrolysis_2035;;;0.0;;47600.0;0.0;0.0
BE;2040;electrolysis_2035;;;0.0;;47600.0;0.0;0.0
BE;2050;electrolysis_2035;;;0.0;;47600.0;0.0;0.0
BE;2030;electrolysis_2040;;;0.0;;42000.0;0.0;0.0
BE;2035;electrolysis_2040;;;0.0;;42000.0;0.0;0.0
BE;2040;electrolysis_2040;;;0.0;;42000.0;0.0;0.0
BE;2050;electrolysis_2040;;;0.0;;42000.0;0.0;0.0
BE;2030;electrolysis_2050;;;0.0;;36400.0;0.0;0.0
BE;2035;electrolysis_2050;;;0.0;;36400.0;0.0;0.0
BE;2040;electrolysis_2050;;;0.0;;36400.0;0.0;0.0
BE;2050;electrolysis_2050;;;0.0;;36400.0;0.0;0.0
BE;2030;atr_ccs;;;0.0;;108000.0;3.1;0.0
BE;2035;atr_ccs;;;0.0;;108000.0;3.1;0.0
BE;2040;atr_ccs;;;0.0;;108000.0;3.1;0.0
BE;2050;atr_ccs;;;0.0;;108000.0;3.1;0.0
BE;2030;smr;;;0.0;;198000.0;0.0;0.0
BE;2035;smr;;;0.0;;198000.0;0.0;0.0
BE;2040;smr;;;0.0;;198000.0;0.0;0.0
BE;2050;smr;;;0.0;;198000.0;0.0;0.0
BE;2030;e_smr;;;0.0;;144000.0;0.0;0.0
BE;2035;e_smr;;;0.0;;144000.0;0.0;0.0
BE;2040;e_smr;;;0.0;;144000.0;0.0;0.0
BE;2050;e_smr;;;0.0;;144000.0;0.0;0.0
BE;2030;ccgt;;;;;20000.0;2.5;0.138
BE;2035;ccgt;;;;;33810.0;2.5;0.141
BE;2040;ccgt;;;;;33810.0;2.5;0.141
BE;2050;ccgt;;;;;33810.0;2.5;0.141
BE;2030;ocgt;;;;;11900.0;2.4;
BE;2035;ocgt;;;;;20820.0;2.4;
BE;2040;ocgt;;;;;20820.0;2.4;
BE;2050;ocgt;;;;;20820.0;2.4;
BE;2030;coal_pp;;;;;33878.0;3.45;
BE;2035;coal_pp;;;354.4;;33878.0;3.45;
BE;2040;coal_pp;;;354.4;;33878.0;3.45;
BE;2050;coal_pp;;;354.4;;33878.0;3.45;
BE;2030;lignite_pp;;;;;38816.0;4.1;
BE;2035;lignite_pp;;;0.0;;38816.0;4.1;
BE;2040;lignite_pp;;;0.0;;38816.0;4.1;
BE;2050;lignite_pp;;;0.0;;38816.0;4.1;
BE;2030;nuclear_lte;;;;;319000.0;;
BE;2035;nuclear_lte;;;2056.0;;319000.0;;
BE;2040;nuclear_lte;;;2056.0;;319000.0;;
BE;2050;nuclear_lte;;;0.0;;319000.0;;
BE;2030;nuclear_new;;;;;100000.0;;
BE;2035;nuclear_new;;;0.0;;100000.0;;
BE;2040;nuclear_new;;;0.0;;100000.0;;
BE;2050;nuclear_new;;;0.0;;100000.0;;
BE;2030;oil_pp;;;;;26472.0;3.2;
BE;2035;oil_pp;;;140.0;;26472.0;3.2;
BE;2040;oil_pp;;;140.0;;26472.0;3.2;
BE;2050;oil_pp;;;122.0;;26472.0;3.2;
BE;2030;ccht;;;0.0;;37190.0;2.5;
BE;2035;ccht;;;0.0;;37190.0;2.5;
BE;2040;ccht;;;0.0;;37190.0;2.5;
BE;2050;ccht;;;0.0;;37190.0;2.5;
BE;2030;ocht;;;0.0;;23940.0;2.4;
BE;2035;ocht;;;0.0;;23940.0;2.4;
BE;2040;ocht;;;0.0;;23940.0;2.4;
BE;2050;ocht;;;0.0;;23940.0;2.4;
BE;2030;other_res;;;;;;;1.0
BE;2035;other_res;;;596.6;596.6;;;1.0
BE;2040;other_res;;;596.6;596.6;;;1.0
BE;2050;other_res;;;596.6;596.6;;;1.0
BE;2030;biogas_reactor;10742836.11;;;;0.0;49.94;
BE;2035;biogas_reactor;10742836.11;;;;0.0;50.38;
BE;2040;biogas_reactor;10742836.11;;;;0.0;50.81;
BE;2050;biogas_reactor;10742836.11;;;;0.0;49.97;
BE;2030;lignite_mine;;;;;0.0;;
BE;2035;lignite_mine;;;;;0.0;;
BE;2040;lignite_mine;;;;;0.0;;
BE;2050;lignite_mine;;;;;0.0;;
BE;2030;wind_onshore;;;;;16663.0;1.98;1.0
BE;2035;wind_onshore;;;7000.0;;16314.0;1.93;1.0
BE;2040;wind_onshore;;;9450.0;;15965.0;1.89;1.0
BE;2050;wind_onshore;;;10000.0;;15602.0;1.85;1.0
BE;2030;wind_offshore;;;;;34000.0;3.45;1.0
BE;2035;wind_offshore;;;5000.0;;32000.0;3.16;1.0
BE;2040;wind_offshore;;;7960.0;;30000.0;2.99;1.0
BE;2050;wind_offshore;;;7960.0;;28000.0;2.78;1.0
BE;2030;solar_pv;;;;;9500.0;;1.0
BE;2035;solar_pv;;;20000.0;;8800.0;;1.0
BE;2040;solar_pv;;;35000.0;;8100.0;;1.0
BE;2050;solar_pv;;;55000.0;;7400.0;;1.0
BE;2030;solar_rooftop_pv;;;;;10700.0;;1.0
BE;2035;solar_rooftop_pv;;;0.0;;10150.0;;1.0
BE;2040;solar_rooftop_pv;;;0.0;;9600.0;;1.0
BE;2050;solar_rooftop_pv;;;0.0;;8900.0;;1.0
BE;2030;hydro_river;;;;;130000.0;;1.0
BE;2035;hydro_river;;;162.2;162.2;130000.0;;1.0
BE;2040;hydro_river;;;165.0;165.0;130000.0;;1.0
BE;2050;hydro_river;;;165.0;165.0;130000.0;;1.0
BE;2030;hydro_reservoir;;;;;130000.0;;
BE;2035;hydro_reservoir;;;0.0;0.0;130000.0;;
BE;2040;hydro_reservoir;;;0.0;0.0;130000.0;;
BE;2050;hydro_reservoir;;;0.0;0.0;130000.0;;
BE;2030;hydro_pondage;;;;;130000.0;;
BE;2035;hydro_pondage;;;0.0;0.0;130000.0;;
BE;2040;hydro_pondage;;;0.0;0.0;130000.0;;
BE;2050;hydro_pondage;;;0.0;0.0;130000.0;;
BE;2030;hydro_pondage_h2o_inflow;;;;;0.0;;1.0
BE;2035;hydro_pondage_h2o_inflow;;;0.0;0.0;0.0;;1.0
BE;2040;hydro_pondage_h2o_inflow;;;0.0;0.0;0.0;;1.0
BE;2050;hydro_pondage_h2o_inflow;;;0.0;0.0;0.0;;1.0
BE;2030;hydro_reservoir_h2o_inflow;;;;;0.0;;1.0
BE;2035;hydro_reservoir_h2o_inflow;;;0.0;0.0;0.0;;1.0
BE;2040;hydro_reservoir_h2o_inflow;;;0.0;0.0;0.0;;1.0
BE;2050;hydro_reservoir_h2o_inflow;;;0.0;0.0;0.0;;1.0
BE;2030;heatpump;;;;;;;
BE;2035;heatpump;;;;;;;
BE;2040;heatpump;;;;;;;
BE;2050;heatpump;;;;;;;
BE;2030;ev;;;;;;;
BE;2035;ev;;;;;;;
BE;2040;ev;;;;;;;
BE;2050;ev;;;;;;;
BE;2030;ammonia_ships;;;0.0;;13366.0;137.9;0.7
BE;2035;ammonia_ships;;;0.0;;12170.0;123.15;0.7
BE;2040;ammonia_ships;;;0.0;;11365.0;108.4;0.7
BE;2050;ammonia_ships;;;0.0;;10301.0;86.8;0.7
BE;2030;mena_imports;;;0.0;;980.0;;0.5
BE;2035;mena_imports;;;0.0;;980.0;;0.5
BE;2040;mena_imports;;;0.0;;980.0;;0.5
BE;2050;mena_imports;;;0.0;;980.0;;0.5
BE;2030;ukraine_imports;;;0.0;;980.0;;0.7
BE;2035;ukraine_imports;;;0.0;;980.0;;0.7
BE;2040;ukraine_imports;;;0.0;;980.0;;0.7
BE;2050;ukraine_imports;;;0.0;;980.0;;0.7
BE;2030;norway_imports;;;0.0;;980.0;60.0;0.7
BE;2035;norway_imports;;;0.0;;980.0;60.0;0.7
BE;2040;norway_imports;;;0.0;;980.0;60.0;0.7
BE;2050;norway_imports;;;0.0;;980.0;60.0;0.7
BE;2030;dsr_1;;14889.24;620.4;620.4;;67.0;
BE;2035;dsr_1;;19982.23;832.6;832.6;;70.0;
BE;2040;dsr_1;;131.0;131.0;131.0;;1000.0;
BE;2050;dsr_1;;131.0;131.0;131.0;;1000.0;
BE;2030;dsr_2;;7776.0;324.0;324.0;;178.0;
BE;2035;dsr_2;;14544.0;606.0;606.0;;186.0;
BE;2040;dsr_2;;2394.8;99.8;99.8;;1000.0;
BE;2050;dsr_2;;2394.8;99.8;99.8;;1000.0;
BE;2030;dsr_3;;4632.0;193.0;193.0;;300.0;
BE;2035;dsr_3;;4632.0;193.0;193.0;;300.0;
BE;2040;dsr_3;;908.0;454.0;454.0;;2000.0;
BE;2050;dsr_3;;908.0;454.0;454.0;;2000.0;
BE;2030;dsr_4;;4880.0;610.0;610.0;;500.0;
BE;2035;dsr_4;;4880.0;610.0;610.0;;500.0;
BE;2040;dsr_4;;2536.0;634.0;634.0;;1500.0;
BE;2050;dsr_4;;2536.0;634.0;634.0;;1500.0;
BE;2030;dsr_5;;3414.0;309.0;309.0;;1000.0;
BE;2035;dsr_5;;6150.0;423.0;423.0;;1000.0;
BE;2040;dsr_5;;4361.7;545.2;545.2;;500.0;
BE;2050;dsr_5;;4361.7;545.2;545.2;;500.0;
BE;2030;dsr_6;;2536.0;634.0;634.0;;1500.0;
BE;2035;dsr_6;;2536.0;634.0;634.0;;1500.0;
BE;2040;dsr_6;;4632.0;193.0;193.0;;300.0;
BE;2050;dsr_6;;4632.0;193.0;193.0;;300.0;
BE;2030;dsr_7;;908.0;454.0;454.0;;2000.0;
BE;2035;dsr_7;;908.0;454.0;454.0;;2000.0;
BE;2040;dsr_7;;9087.24;378.6;378.6;;186.0;
BE;2050;dsr_7;;9087.24;378.6;378.6;;186.0;
BE;2030;dsr_8;;;0.0;;;;
BE;2035;dsr_8;;;0.0;;;;
BE;2040;dsr_8;;19982.23;832.6;832.6;;70.0;
BE;2050;dsr_8;;19982.23;832.6;832.6;;70.0;
BE;2030;dsr_9;;;0.0;;;;
BE;2035;dsr_9;;;0.0;;;;
BE;2040;dsr_9;;;0.0;;;;
BE;2050;dsr_9;;;0.0;;;;
BE;2030;dsr_10;;;0.0;;;;
BE;2035;dsr_10;;;0.0;;;;
BE;2040;dsr_10;;;0.0;;;;
BE;2050;dsr_10;;;0.0;;;;
BG;2030;electrolysis_2030;;;;;53200.0;0.0;0.0
BG;2035;electrolysis_2030;;;;;53200.0;0.0;0.0
BG;2040;electrolysis_2030;;;;;53200.0;0.0;0.0
BG;2050;electrolysis_2030;;;;;53200.0;0.0;0.0
BG;2030;electrolysis_2035;;;;;47600.0;0.0;0.0
BG;2035;electrolysis_2035;;;;;47600.0;0.0;0.0
BG;2040;electrolysis_2035;;;;;47600.0;0.0;0.0
BG;2050;electrolysis_2035;;;;;47600.0;0.0;0.0
BG;2030;electrolysis_2040;;;;;42000.0;0.0;0.0
BG;2035;electrolysis_2040;;;;;42000.0;0.0;0.0
BG;2040;electrolysis_2040;;;;;42000.0;0.0;0.0
BG;2050;electrolysis_2040;;;;;42000.0;0.0;0.0
BG;2030;electrolysis_2050;;;;;36400.0;0.0;0.0
BG;2035;electrolysis_2050;;;;;36400.0;0.0;0.0
BG;2040;electrolysis_2050;;;;;36400.0;0.0;0.0
BG;2050;electrolysis_2050;;;;;36400.0;0.0;0.0
BG;2030;atr_ccs;;;1131.63;;108000.0;3.1;0.0
BG;2035;atr_ccs;;;1131.63;;108000.0;3.1;0.0
BG;2040;atr_ccs;;;1131.63;;108000.0;3.1;0.0
BG;2050;atr_ccs;;;1131.63;;108000.0;3.1;0.0
BG;2030;smr;;;664.9;;198000.0;0.0;0.0
BG;2035;smr;;;664.9;;198000.0;0.0;0.0
BG;2040;smr;;;664.9;;198000.0;0.0;0.0
BG;2050;smr;;;664.9;;198000.0;0.0;0.0
BG;2030;e_smr;;;;;144000.0;0.0;0.0
BG;2035;e_smr;;;;;144000.0;0.0;0.0
BG;2040;e_smr;;;;;144000.0;0.0;0.0
BG;2050;e_smr;;;;;144000.0;0.0;0.0
BG;2030;ccgt;;;;;20000.0;2.5;0.123
BG;2035;ccgt;;;;;33810.0;2.5;0.123
BG;2040;ccgt;;;;;33810.0;2.5;0.123
BG;2050;ccgt;;;;;33810.0;2.5;0.123
BG;2030;ocgt;;;;;11900.0;2.4;
BG;2035;ocgt;;;;;20820.0;2.4;
BG;2040;ocgt;;;;;20820.0;2.4;
BG;2050;ocgt;;;;;20820.0;2.4;
BG;2030;coal_pp;;;;;33878.0;3.45;
BG;2035;coal_pp;;;168.0;;33878.0;3.45;
BG;2040;coal_pp;;;168.0;;33878.0;3.45;
BG;2050;coal_pp;;;88.0;;33878.0;3.45;
BG;2030;lignite_pp;;;;;38816.0;4.1;0.066
BG;2035;lignite_pp;;;792.0;;38816.0;4.1;0.066
BG;2040;lignite_pp;;;0.0;;38816.0;4.1;0.066
BG;2050;lignite_pp;;;0.0;;38816.0;4.1;0.066
BG;2030;nuclear_lte;;;;;319000.0;;
BG;2035;nuclear_lte;;;2000.0;;319000.0;;
BG;2040;nuclear_lte;;;2000.0;;319000.0;;
BG;2050;nuclear_lte;;;0.0;;319000.0;;
BG;2030;nuclear_new;;;;;100000.0;;
BG;2035;nuclear_new;;;1200.0;;100000.0;;
BG;2040;nuclear_new;;;2400.0;;100000.0;;
BG;2050;nuclear_new;;;2400.0;;100000.0;;
BG;2030;oil_pp;;;;;26472.0;3.2;
BG;2035;oil_pp;;;0.0;;26472.0;3.2;
BG;2040;oil_pp;;;0.0;;26472.0;3.2;
BG;2050;oil_pp;;;0.0;;26472.0;3.2;
BG;2030;ccht;;;;;37190.0;2.5;
BG;2035;ccht;;;;;37190.0;2.5;
BG;2040;ccht;;;;;37190.0;2.5;
BG;2050;ccht;;;;;37190.0;2.5;
BG;2030;ocht;;;;;23940.0;2.4;
BG;2035;ocht;;;;;23940.0;2.4;
BG;2040;ocht;;;;;23940.0;2.4;
BG;2050;ocht;;;;;23940.0;2.4;
BG;2030;other_res;;;;;;;1.0
BG;2035;other_res;;;166.0;166.0;;;1.0
BG;2040;other_res;;;166.0;166.0;;;1.0
BG;2050;other_res;;;459.0;459.0;;;1.0
BG;2030;biogas_reactor;1574906.94;;;;0.0;49.94;
BG;2035;biogas_reactor;1574906.94;;;;0.0;50.38;
BG;2040;biogas_reactor;1574906.94;;;;0.0;50.81;
BG;2050;biogas_reactor;1574906.94;;;;0.0;49.97;
BG;2030;lignite_mine;;;;;0.0;6.69;
BG;2035;lignite_mine;;;;;0.0;6.69;
BG;2040;lignite_mine;;;;;0.0;6.69;
BG;2050;lignite_mine;;;;;0.0;6.69;
BG;2030;wind_onshore;;;;;16663.0;1.98;1.0
BG;2035;wind_onshore;;;2000.0;;16314.0;1.93;1.0
BG;2040;wind_onshore;;;3622.0;;15965.0;1.89;1.0
BG;2050;wind_onshore;;;9000.0;;15602.0;1.85;1.0
BG;2030;wind_offshore;;;;;34000.0;3.45;1.0
BG;2035;wind_offshore;;;1000.0;;32000.0;3.16;1.0
BG;2040;wind_offshore;;;298.6;;30000.0;2.99;1.0
BG;2050;wind_offshore;;;597.1;;28000.0;2.78;1.0
BG;2030;solar_pv;;;;;9500.0;;1.0
BG;2035;solar_pv;;;9000.0;;8800.0;;1.0
BG;2040;solar_pv;;;8015.0;;8100.0;;1.0
BG;2050;solar_pv;;;9110.0;;7400.0;;1.0
BG;2030;solar_rooftop_pv;;;;;10700.0;;1.0
BG;2035;solar_rooftop_pv;;;0.0;;10150.0;;1.0
BG;2040;solar_rooftop_pv;;;0.0;;9600.0;;1.0
BG;2050;solar_rooftop_pv;;;0.0;;8900.0;;1.0
BG;2030;hydro_river;;;;;130000.0;;1.0
BG;2035;hydro_river;;;535.5;535.5;130000.0;;1.0
BG;2040;hydro_river;;;535.5;535.5;130000.0;;1.0
BG;2050;hydro_river;;;535.5;535.5;130000.0;;1.0
BG;2030;hydro_reservoir;;;;;130000.0;;
BG;2035;hydro_reservoir;;;1281.3;1281.3;130000.0;;
BG;2040;hydro_reservoir;;;1281.3;1281.3;130000.0;;
BG;2050;hydro_reservoir;;;1281.3;1281.3;130000.0;;
BG;2030;hydro_pondage;;;;;130000.0;;
BG;2035;hydro_pondage;;;0.0;0.0;130000.0;;
BG;2040;hydro_pondage;;;0.0;0.0;130000.0;;
BG;2050;hydro_pondage;;;0.0;0.0;130000.0;;
BG;2030;hydro_pondage_h2o_inflow;;;;;0.0;;1.0
BG;2035;hydro_pondage_h2o_inflow;;;0.0;0.0;0.0;;1.0
BG;2040;hydro_pondage_h2o_inflow;;;0.0;0.0;0.0;;1.0
BG;2050;hydro_pondage_h2o_inflow;;;0.0;0.0;0.0;;1.0
BG;2030;hydro_reservoir_h2o_inflow;;;;;0.0;;1.0
BG;2035;hydro_reservoir_h2o_inflow;;;1281.3;1281.3;0.0;;1.0
BG;2040;hydro_reservoir_h2o_inflow;;;1281.3;1281.3;0.0;;1.0
BG;2050;hydro_reservoir_h2o_inflow;;;1281.3;1281.3;0.0;;1.0
BG;2030;heatpump;;;;;;;
BG;2035;heatpump;;;;;;;
BG;2040;heatpump;;;;;;;
BG;2050;heatpump;;;;;;;
BG;2030;ev;;;;;;;
BG;2035;ev;;;;;;;
BG;2040;ev;;;;;;;
BG;2050;ev;;;;;;;
BG;2030;ammonia_ships;;;0.0;;13366.0;;0.7
BG;2035;ammonia_ships;;;0.0;;12170.0;;0.7
BG;2040;ammonia_ships;;;0.0;;11365.0;;0.7
BG;2050;ammonia_ships;;;0.0;;10301.0;;0.7
BG;2030;mena_imports;;;0.0;;980.0;;0.5
BG;2035;mena_imports;;;0.0;;980.0;;0.5
BG;2040;mena_imports;;;0.0;;980.0;;0.5
BG;2050;mena_imports;;;0.0;;980.0;;0.5
BG;2030;ukraine_imports;;;0.0;;980.0;;0.7
BG;2035;ukraine_imports;;;0.0;;980.0;;0.7
BG;2040;ukraine_imports;;;0.0;;980.0;;0.7
BG;2050;ukraine_imports;;;0.0;;980.0;;0.7
BG;2030;norway_imports;;;0.0;;980.0;;0.7
BG;2035;norway_imports;;;0.0;;980.0;;0.7
BG;2040;norway_imports;;;0.0;;980.0;;0.7
BG;2050;norway_imports;;;0.0;;980.0;;0.7
BG;2030;dsr_1;;;0.0;;;;
BG;2035;dsr_1;;;0.0;;;;
BG;2040;dsr_1;;;0.0;;;;
BG;2050;dsr_1;;;0.0;;;;
BG;2030;dsr_2;;;0.0;;;;
BG;2035;dsr_2;;;0.0;;;;
BG;2040;dsr_2;;;0.0;;;;
BG;2050;dsr_2;;;0.0;;;;
BG;2030;dsr_3;;;0.0;;;;
BG;2035;dsr_3;;;0.0;;;;
BG;2040;dsr_3;;;0.0;;;;
BG;2050;dsr_3;;;0.0;;;;
BG;2030;dsr_4;;;0.0;;;;
BG;2035;dsr_4;;;0.0;;;;
BG;2040;dsr_4;;;0.0;;;;
BG;2050;dsr_4;;;0.0;;;;
BG;2030;dsr_5;;;0.0;;;;
BG;2035;dsr_5;;;0.0;;;;
BG;2040;dsr_5;;;0.0;;;;
BG;2050;dsr_5;;;0.0;;;;
BG;2030;dsr_6;;;0.0;;;;
BG;2035;dsr_6;;;0.0;;;;
BG;2040;dsr_6;;;0.0;;;;
BG;2050;dsr_6;;;0.0;;;;
BG;2030;dsr_7;;;0.0;;;;
BG;2035;dsr_7;;;0.0;;;;
BG;2040;dsr_7;;;0.0;;;;
BG;2050;dsr_7;;;0.0;;;;
BG;2030;dsr_8;;;0.0;;;;
BG;2035;dsr_8;;;0.0;;;;
BG;2040;dsr_8;;;0.0;;;;
BG;2050;dsr_8;;;0.0;;;;
BG;2030;dsr_9;;;0.0;;;;
BG;2035;dsr_9;;;0.0;;;;
BG;2040;dsr_9;;;0.0;;;;
BG;2050;dsr_9;;;0.0;;;;
BG;2030;dsr_10;;;0.0;;;;
BG;2035;dsr_10;;;0.0;;;;
BG;2040;dsr_10;;;0.0;;;;
BG;2050;dsr_10;;;0.0;;;;
CH;2030;electrolysis_2030;;;;;53200.0;0.0;0.0
CH;2035;electrolysis_2030;;;;;53200.0;0.0;0.0
CH;2040;electrolysis_2030;;;;;53200.0;0.0;0.0
CH;2050;electrolysis_2030;;;;;53200.0;0.0;0.0
CH;2030;electrolysis_2035;;;;;47600.0;0.0;0.0
CH;2035;electrolysis_2035;;;;;47600.0;0.0;0.0
CH;2040;electrolysis_2035;;;;;47600.0;0.0;0.0
CH;2050;electrolysis_2035;;;;;47600.0;0.0;0.0
CH;2030;electrolysis_2040;;;;;42000.0;0.0;0.0
CH;2035;electrolysis_2040;;;;;42000.0;0.0;0.0
CH;2040;electrolysis_2040;;;;;42000.0;0.0;0.0
CH;2050;electrolysis_2040;;;;;42000.0;0.0;0.0
CH;2030;electrolysis_2050;;;;;36400.0;0.0;0.0
CH;2035;electrolysis_2050;;;;;36400.0;0.0;0.0
CH;2040;electrolysis_2050;;;;;36400.0;0.0;0.0
CH;2050;electrolysis_2050;;;;;36400.0;0.0;0.0
CH;2030;atr_ccs;;;0.0;;108000.0;3.1;0.0
CH;2035;atr_ccs;;;0.0;;108000.0;3.1;0.0
CH;2040;atr_ccs;;;0.0;;108000.0;3.1;0.0
CH;2050;atr_ccs;;;0.0;;108000.0;3.1;0.0
CH;2030;smr;;;80.3;;198000.0;0.0;0.0
CH;2035;smr;;;80.3;;198000.0;0.0;0.0
CH;2040;smr;;;80.3;;198000.0;0.0;0.0
CH;2050;smr;;;80.3;;198000.0;0.0;0.0
CH;2030;e_smr;;;;;144000.0;0.0;0.0
CH;2035;e_smr;;;;;144000.0;0.0;0.0
CH;2040;e_smr;;;;;144000.0;0.0;0.0
CH;2050;e_smr;;;;;144000.0;0.0;0.0
CH;2030;ccgt;;;;;20000.0;2.5;
CH;2035;ccgt;;;;;33810.0;2.5;
CH;2040;ccgt;;;;;33810.0;2.5;
CH;2050;ccgt;;;;;33810.0;2.5;
CH;2030;ocgt;;;;;11900.0;2.4;
CH;2035;ocgt;;;;;20820.0;2.4;
CH;2040;ocgt;;;;;20820.0;2.4;
CH;2050;ocgt;;;;;20820.0;2.4;
CH;2030;coal_pp;;;;;33878.0;3.45;
CH;2035;coal_pp;;;0.0;;33878.0;3.45;
CH;2040;coal_pp;;;0.0;;33878.0;3.45;
CH;2050;coal_pp;;;0.0;;33878.0;3.45;
CH;2030;lignite_pp;;;;;38816.0;4.1;
CH;2035;lignite_pp;;;0.0;;38816.0;4.1;
CH;2040;lignite_pp;;;0.0;;38816.0;4.1;
CH;2050;lignite_pp;;;0.0;;38816.0;4.1;
CH;2030;nuclear_lte;;;;;319000.0;;1.0
CH;2035;nuclear_lte;;;2230.0;;319000.0;;
CH;2040;nuclear_lte;;;1220.0;;319000.0;;
CH;2050;nuclear_lte;;;0.0;;319000.0;;
CH;2030;nuclear_new;;;;;100000.0;;1.0
CH;2035;nuclear_new;;;0.0;;100000.0;;
CH;2040;nuclear_new;;;0.0;;100000.0;;
CH;2050;nuclear_new;;;0.0;;100000.0;;
CH;2030;oil_pp;;;;;26472.0;3.2;
CH;2035;oil_pp;;;0.0;;26472.0;3.2;
CH;2040;oil_pp;;;0.0;;26472.0;3.2;
CH;2050;oil_pp;;;0.0;;26472.0;3.2;
CH;2030;ccht;;;;;37190.0;2.5;
CH;2035;ccht;;;;;37190.0;2.5;
CH;2040;ccht;;;;;37190.0;2.5;
CH;2050;ccht;;;;;37190.0;2.5;
CH;2030;ocht;;;;;23940.0;2.4;
CH;2035;ocht;;;;;23940.0;2.4;
CH;2040;ocht;;;;;23940.0;2.4;
CH;2050;ocht;;;;;23940.0;2.4;
CH;2030;other_res;;;;;;;1.0
CH;2035;other_res;;;298.9;298.9;;;1.0
CH;2040;other_res;;;369.4;369.4;;;1.0
CH;2050;other_res;;;550.5;550.5;;;1.0
CH;2030;biogas_reactor;1238368.61;;;;0.0;49.94;
CH;2035;biogas_reactor;1238368.61;;;;0.0;50.38;
CH;2040;biogas_reactor;1238368.61;;;;0.0;50.81;
CH;2050;biogas_reactor;1238368.61;;;;0.0;49.97;
CH;2030;lignite_mine;;;;;0.0;;
CH;2035;lignite_mine;;;;;0.0;;
CH;2040;lignite_mine;;;;;0.0;;
CH;2050;lignite_mine;;;;;0.0;;
CH;2030;wind_onshore;;;;;16663.0;1.98;1.0
CH;2035;wind_onshore;;;0.0;;16314.0;1.93;1.0
CH;2040;wind_onshore;;;1150.0;;15965.0;1.89;1.0
CH;2050;wind_onshore;;;2223.0;;15602.0;1.85;1.0
CH;2030;wind_offshore;;;;;34000.0;3.45;1.0
CH;2035;wind_offshore;;;0.0;;32000.0;3.16;1.0
CH;2040;wind_offshore;;;0.0;;30000.0;2.99;1.0
CH;2050;wind_offshore;;;0.0;;28000.0;2.78;1.0
CH;2030;solar_pv;;;;;9500.0;;1.0
CH;2035;solar_pv;;;24000.0;;8800.0;;1.0
CH;2040;solar_pv;;;30090.0;;8100.0;;1.0
CH;2050;solar_pv;;;44567.0;;7400.0;;1.0
CH;2030;solar_rooftop_pv;;;;;10700.0;;1.0
CH;2035;solar_rooftop_pv;;;0.0;;10150.0;;1.0
CH;2040;solar_rooftop_pv;;;0.0;;9600.0;;1.0
CH;2050;solar_rooftop_pv;;;0.0;;8900.0;;1.0
CH;2030;hydro_river;;;;;130000.0;;1.0
CH;2035;hydro_river;;;4262.5;4262.5;130000.0;;1.0
CH;2040;hydro_river;;;4310.0;4310.0;130000.0;;1.0
CH;2050;hydro_river;;;4484.4;4484.4;130000.0;;1.0
CH;2030;hydro_reservoir;;;;;130000.0;;
CH;2035;hydro_reservoir;;;8730.0;8730.0;130000.0;;
CH;2040;hydro_reservoir;;;8930.0;8930.0;130000.0;;
